('Ankara', 'LOC', 'MISC')
('Göteborg', 'ORG', 'LOC')
('Göteborg', 'ORG', 'LOC')
('Göteborg', 'ORG', 'LOC')
('Western', 'ORG', 'LOC')
('Western', 'ORG', 'LOC')
('Western', 'ORG', 'LOC')
('Western', 'ORG', 'LOC')
('Western', 'ORG', 'LOC')
('Western', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('H', 'ORG', 'LOC')
('H', 'ORG', 'LOC')
('H', 'ORG', 'LOC')
('H', 'ORG', 'LOC')
('H', 'ORG', 'LOC')
('H', 'ORG', 'LOC')
('Strasbourg', 'ORG', 'LOC')
('Strasbourg', 'ORG', 'LOC')
('Geneva', 'ORG', 'LOC')
('Turkish', 'ORG', 'DEM')
('Government', 'ORG', 'DEM')
('Jerusalem', 'LOC', 'MISC')
('Ankara', 'LOC', 'MISC')
('Iranian', 'ORG', 'DEM')
('Koran', 'DEM', 'MISC')
('İzmir', 'LOC', 'MISC')
('İzmir', 'LOC', 'MISC')
('Turkish', 'ORG', 'DEM')
('Turkish', 'ORG', 'DEM')
('Government', 'ORG', 'DEM')
('Government', 'ORG', 'DEM')
('İzmir', 'LOC', 'MISC')
('İzmir', 'LOC', 'MISC')
('İzmir', 'LOC', 'MISC')
('İzmir', 'LOC', 'MISC')
('N', 'PERSON', 'ORG')
('S', 'PERSON', 'ORG')
('Public', 'ORG', 'DEM')
('Prosecutor', 'ORG', 'DEM')
('terrorist', 'MISC', 'DEM')
('law', 'MISC', 'DEM')
('N', 'PERSON', 'ORG')
('S', 'PERSON', 'ORG')
('N', 'PERSON', 'ORG')
('S', 'PERSON', 'ORG')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('1918', 'DEM', 'DATETIME')
('1918', 'DEM', 'DATETIME')
('teacher', 'MISC', 'DEM')
('17', 'QUANTITY', 'DATETIME')
('17', 'QUANTITY', 'DATETIME')
('hours', 'QUANTITY', 'DATETIME')
('hours', 'QUANTITY', 'DATETIME')
('disability', 'DEM', 'MISC')
('1962', 'CODE', 'DATETIME')
('1962', 'MISC', 'DATETIME')
('65th', 'DATETIME', 'QUANTITY')
('65th', 'DEM', 'QUANTITY')
('65th', 'DEM', 'QUANTITY')
('65th', 'DEM', 'QUANTITY')
('65th', 'DEM', 'QUANTITY')
('birthday', 'DEM', 'QUANTITY')
('birthday', 'DEM', 'QUANTITY')
('1983', 'DEM', 'DATETIME')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Doctor', 'DEM', 'PERSON')
('disability', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('disease', 'DEM', 'MISC')
('walking', 'DEM', 'MISC')
('balance', 'DEM', 'MISC')
('patient', 'MISC', 'DEM')
('treatment', 'MISC', 'DEM')
('transportation', 'MISC', 'DEM')
('travel', 'MISC', 'DEM')
('Doctor', 'DEM', 'PERSON')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('disease', 'DEM', 'MISC')
('disease', 'DEM', 'MISC')
('disease', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Charcot', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Marie', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('Tooth', 'DEM', 'MISC')
('disease', 'DEM', 'MISC')
('disease', 'DEM', 'MISC')
('disease', 'DEM', 'MISC')
('type', 'DEM', 'MISC')
('type', 'DEM', 'MISC')
('type', 'DEM', 'MISC')
('II', 'DEM', 'MISC')
('II', 'DEM', 'MISC')
('II', 'DEM', 'MISC')
('hereditary', 'DEM', 'MISC')
('hereditary', 'DEM', 'MISC')
('hereditary', 'DEM', 'MISC')
('motor', 'DEM', 'MISC')
('motor', 'DEM', 'MISC')
('motor', 'DEM', 'MISC')
('sensory', 'DEM', 'MISC')
('sensory', 'DEM', 'MISC')
('sensory', 'DEM', 'MISC')
('neuropathy', 'DEM', 'MISC')
('neuropathy', 'DEM', 'MISC')
('neuropathy', 'DEM', 'MISC')
('neuropathy', 'DEM', 'MISC')
('County', 'ORG', 'LOC')
('County', 'ORG', 'LOC')
('County', 'ORG', 'LOC')
('of', 'ORG', 'LOC')
('of', 'ORG', 'LOC')
('of', 'ORG', 'LOC')
('Stockholm', 'ORG', 'LOC')
('Stockholm', 'ORG', 'LOC')
('Stockholm', 'ORG', 'LOC')
('disability', 'DEM', 'MISC')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'MISC', 'DATETIME')
('County', 'ORG', 'LOC')
('County', 'ORG', 'LOC')
('County', 'ORG', 'LOC')
('of', 'ORG', 'LOC')
('of', 'ORG', 'LOC')
('of', 'ORG', 'LOC')
('Stockholm', 'ORG', 'LOC')
('Stockholm', 'ORG', 'LOC')
('Stockholm', 'ORG', 'LOC')
('disability', 'DEM', 'MISC')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('disability', 'DEM', 'MISC')
('disability', 'DEM', 'MISC')
('disability', 'DEM', 'MISC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Fourth', 'ORG', 'QUANTITY')
('1948', 'DEM', 'DATETIME')
('mental', 'DEM', 'MISC')
('British', 'DEM', 'ORG')
('National', 'DEM', 'ORG')
('Party', 'DEM', 'ORG')
('BNP', 'DEM', 'ORG')
('BNP', 'DEM', 'ORG')
('British', 'MISC', 'DEM')
('white', 'MISC', 'DEM')
('negotiation', 'MISC', 'DEM')
('white', 'MISC', 'DEM')
('British', 'MISC', 'DEM')
('Britain', 'MISC', 'LOC')
('prior', 'MISC', 'DATETIME')
('to', 'MISC', 'DATETIME')
('1948', 'DEM', 'DATETIME')
('1948', 'MISC', 'DATETIME')
('public', 'ORG', 'DEM')
('sector', 'ORG', 'DEM')
('trade', 'ORG', 'DEM')
('union', 'ORG', 'DEM')
('BNP', 'DEM', 'ORG')
('racist', 'MISC', 'DEM')
('fascist', 'MISC', 'DEM')
('BNP', 'DEM', 'ORG')
('BNP', 'DEM', 'ORG')
('Mummery', 'PERSON', 'ORG')
('Mummery', 'PERSON', 'ORG')
('Mummery', 'PERSON', 'ORG')
('LJ', 'PERSON', 'ORG')
('LJ', 'PERSON', 'ORG')
('LJ', 'PERSON', 'ORG')
('BNP', 'DEM', 'ORG')
('people', 'DEM', 'MISC')
('BNP', 'DEM', 'ORG')
('BNP', 'DEM', 'ORG')
('BNP', 'DEM', 'ORG')
('BNP', 'DEM', 'ORG')
('BNP', 'DEM', 'ORG')
('BNP', 'DEM', 'ORG')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Lichfield', 'PERSON', 'ORG')
('Lichfield', 'PERSON', 'ORG')
('Reynolds', 'PERSON', 'ORG')
('Reynolds', 'PERSON', 'ORG')
('one', 'MISC', 'QUANTITY')
('two', 'MISC', 'QUANTITY')
('heroin', 'DEM', 'MISC')
('heroin', 'DEM', 'MISC')
('heroin', 'DEM', 'MISC')
('witness', 'MISC', 'DEM')
('Stoke', 'LOC', 'ORG')
('Stoke', 'LOC', 'ORG')
('Stoke', 'LOC', 'ORG')
('Stoke', 'LOC', 'ORG')
('on', 'LOC', 'ORG')
('on', 'LOC', 'ORG')
('on', 'LOC', 'ORG')
('on', 'LOC', 'ORG')
('Trent', 'LOC', 'ORG')
('Trent', 'LOC', 'ORG')
('Trent', 'LOC', 'ORG')
('Trent', 'LOC', 'ORG')
('Counsel', 'ORG', 'DEM')
('Counsel', 'ORG', 'DEM')
('Counsel', 'ORG', 'DEM')
('Crown', 'ORG', 'MISC')
('Crown', 'DEM', 'MISC')
('Crown', 'ORG', 'MISC')
('Crown', 'ORG', 'MISC')
('Crown', 'ORG', 'MISC')
('Crown', 'DEM', 'MISC')
('Crown', 'DEM', 'MISC')
('Crown', 'DEM', 'ORG')
('newspaper', 'DEM', 'MISC')
('Erzurum', 'ORG', 'LOC')
('Erzurum', 'ORG', 'LOC')
('prison', 'ORG', 'MISC')
('prison', 'ORG', 'MISC')
('criminal', 'QUANTITY', 'DEM')
('separatist', 'MISC', 'DEM')
('propaganda', 'MISC', 'DEM')
('separatist', 'MISC', 'DEM')
('propaganda', 'MISC', 'DEM')
('Turkish', 'ORG', 'DEM')
('Government', 'ORG', 'MISC')
('hearings', 'QUANTITY', 'MISC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Government', 'ORG', 'MISC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('nationality', 'DEM', 'MISC')
('Vice', 'DEM', 'MISC')
('Court', 'DEM', 'ORG')
('Court', 'DEM', 'ORG')
('Government', 'DEM', 'MISC')
('Commission', 'DEM', 'ORG')
('Human', 'ORG', 'LOC')
('Rights', 'ORG', 'LOC')
('Building', 'ORG', 'LOC')
('Strasbourg', 'ORG', 'LOC')
('Professor', 'DEM', 'PERSON')
('Court', 'DEM', 'ORG')
('Court', 'DEM', 'ORG')
('Agent', 'ORG', 'DEM')
('Government', 'ORG', 'MISC')
('Government', 'DEM', 'MISC')
('Commission', 'DEM', 'ORG')
('authority', 'ORG', 'DEM')
('Community', 'ORG', 'MISC')
('9', 'DEM', 'QUANTITY')
('9', 'DEM', 'QUANTITY')
('9', 'DEM', 'QUANTITY')
('Government', 'DEM', 'ORG')
('Government', 'DEM', 'ORG')
('Dorchester', 'ORG', 'MISC')
('Dorchester', 'LOC', 'MISC')
('Dorchester', 'ORG', 'MISC')
('Dorchester', 'LOC', 'MISC')
('Dorchester', 'ORG', 'MISC')
('Dorchester', 'ORG', 'MISC')
('prison', 'ORG', 'MISC')
('prison', 'LOC', 'MISC')
('prison', 'ORG', 'MISC')
('prison', 'ORG', 'MISC')
('prison', 'ORG', 'MISC')
('Regina', 'MISC', 'PERSON')
('Regina', 'MISC', 'PERSON')
('Regina', 'MISC', 'PERSON')
('Regina', 'MISC', 'PERSON')
('Poole', 'MISC', 'ORG')
('Poole', 'MISC', 'ORG')
('Poole', 'MISC', 'ORG')
('Poole', 'MISC', 'ORG')
('Magistrates', 'MISC', 'ORG')
('Magistrates', 'MISC', 'ORG')
('Magistrates', 'MISC', 'ORG')
('Magistrates', 'MISC', 'ORG')
('Benham', 'MISC', 'PERSON')
('Benham', 'MISC', 'PERSON')
('Benham', 'MISC', 'PERSON')
('8', 'MISC', 'DATETIME')
('8', 'MISC', 'DATETIME')
('October', 'MISC', 'DATETIME')
('October', 'MISC', 'DATETIME')
('1991', 'MISC', 'DATETIME')
('1991', 'MISC', 'DATETIME')
('Mr', 'PERSON', 'DEM')
('Mr', 'PERSON', 'DEM')
('Mr', 'PERSON', 'DEM')
('Mr', 'PERSON', 'DEM')
('Mr', 'PERSON', 'DEM')
('Justice', 'PERSON', 'DEM')
('Justice', 'PERSON', 'DEM')
('Justice', 'PERSON', 'DEM')
('Justice', 'PERSON', 'DEM')
('Justice', 'PERSON', 'DEM')
('Justice', 'PERSON', 'DEM')
('Potts', 'PERSON', 'DEM')
('Potts', 'PERSON', 'DEM')
('Potts', 'PERSON', 'DEM')
('Potts', 'PERSON', 'DEM')
('Potts', 'PERSON', 'DEM')
('Potts', 'PERSON', 'DEM')
('Government', 'ORG', 'MISC')
('Court', 'DEM', 'ORG')
('Government', 'DEM', 'MISC')
('Commission', 'DEM', 'ORG')
('Human', 'ORG', 'LOC')
('Human', 'ORG', 'LOC')
('Rights', 'ORG', 'LOC')
('Rights', 'ORG', 'LOC')
('Building', 'ORG', 'LOC')
('Building', 'ORG', 'LOC')
('Strasbourg', 'ORG', 'LOC')
('Strasbourg', 'ORG', 'LOC')
('1926', 'DEM', 'DATETIME')
('island', 'LOC', 'MISC')
('Finnish', 'MISC', 'DEM')
('Finnish', 'MISC', 'DEM')
('Gulf', 'LOC', 'MISC')
('Gulf', 'LOC', 'MISC')
('Gulf', 'LOC', 'MISC')
('Gulf', 'LOC', 'MISC')
('Gulf', 'LOC', 'MISC')
('of', 'LOC', 'MISC')
('of', 'LOC', 'MISC')
('of', 'LOC', 'MISC')
('of', 'LOC', 'MISC')
('of', 'LOC', 'MISC')
('Bothnia', 'LOC', 'MISC')
('Bothnia', 'LOC', 'MISC')
('Bothnia', 'LOC', 'MISC')
('Bothnia', 'LOC', 'MISC')
('Bothnia', 'LOC', 'MISC')
('public', 'ORG', 'DEM')
('health', 'ORG', 'DEM')
('service', 'ORG', 'DEM')
('Swedish', 'LOC', 'DEM')
('town', 'LOC', 'MISC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Finland', 'LOC', 'ORG')
('Swedish', 'MISC', 'DEM')
('two', 'MISC', 'QUANTITY')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Common', 'MISC', 'LOC')
('Common', 'ORG', 'LOC')
('District', 'ORG', 'LOC')
('District', 'MISC', 'LOC')
('Common', 'MISC', 'LOC')
('Common', 'ORG', 'LOC')
('District', 'MISC', 'LOC')
('District', 'ORG', 'LOC')
('resident', 'MISC', 'DEM')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Common', 'ORG', 'LOC')
('Common', 'MISC', 'LOC')
('District', 'ORG', 'LOC')
('District', 'MISC', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Common', 'MISC', 'LOC')
('Common', 'ORG', 'LOC')
('District', 'MISC', 'LOC')
('District', 'ORG', 'LOC')
('Common', 'MISC', 'LOC')
('Common', 'ORG', 'LOC')
('District', 'MISC', 'LOC')
('District', 'ORG', 'LOC')
('Sundsvall', 'ORG', 'LOC')
('Sundsvall', 'ORG', 'LOC')
('Gävleborg', 'ORG', 'LOC')
('Gävleborg', 'ORG', 'LOC')
('County', 'ORG', 'LOC')
('County', 'ORG', 'LOC')
('member', 'MISC', 'DEM')
('Church', 'MISC', 'ORG')
('Church', 'DEM', 'ORG')
('of', 'MISC', 'ORG')
('of', 'DEM', 'ORG')
('Sweden', 'MISC', 'ORG')
('Sweden', 'DEM', 'ORG')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('1951', 'CODE', 'DATETIME')
('1951', 'MISC', 'DATETIME')
('Sundsvall', 'ORG', 'LOC')
('Sundsvall', 'ORG', 'LOC')
('Sundsvall', 'ORG', 'LOC')
('Sundsvall', 'ORG', 'LOC')
('Parliamentary', 'DEM', 'ORG')
('Parliamentary', 'PERSON', 'ORG')
('Ombudsman', 'DEM', 'ORG')
('Ombudsman', 'PERSON', 'ORG')
('mbudsman', 'PERSON', 'DEM')
('mbudsman', 'ORG', 'DEM')
('mbudsman', 'ORG', 'DEM')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('Sweden', 'ORG', 'LOC')
('ant', 'MISC', 'DEM')
('mbudsman', 'PERSON', 'DEM')
('mbudsman', 'ORG', 'DEM')
('mbudsman', 'ORG', 'DEM')
('Ankara', 'LOC', 'MISC')
('Ankara', 'LOC', 'MISC')
('Turkish', 'ORG', 'DEM')
('Turkish', 'ORG', 'DEM')
('Government', 'ORG', 'DEM')
('Government', 'ORG', 'DEM')
('Ankara', 'LOC', 'MISC')
('Ankara', 'LOC', 'MISC')
('hearings', 'QUANTITY', 'MISC')
('hearings', 'QUANTITY', 'MISC')
('Ankara', 'LOC', 'MISC')
('Ankara', 'LOC', 'MISC')
('Turkish', 'ORG', 'DEM')
('Turkish', 'ORG', 'DEM')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Ankara', 'LOC', 'MISC')
('Ankara', 'LOC', 'MISC')
('page', 'QUANTITY', 'DEM')
('two', 'DEM', 'QUANTITY')
('Mr', 'PERSON', 'DEM')
('Mr', 'PERSON', 'DEM')
('M', 'PERSON', 'DEM')
('M', 'PERSON', 'DEM')
('Samsun', 'LOC', 'MISC')
('Samsun', 'LOC', 'MISC')
('Samsun', 'LOC', 'MISC')
('Samsun', 'LOC', 'MISC')
('Ankara', 'LOC', 'MISC')
('Ankara', 'LOC', 'MISC')
('hospital', 'ORG', 'MISC')
('hospital', 'ORG', 'MISC')
('Turkish', 'ORG', 'DEM')
('Government', 'ORG', 'DEM')
('State', 'LOC', 'MISC')
('of', 'LOC', 'MISC')
('Emergency', 'LOC', 'MISC')
('Batman', 'ORG', 'MISC')
('Provincial', 'ORG', 'MISC')
('Congress', 'ORG', 'MISC')
('Izmir', 'LOC', 'MISC')
('İzmir', 'LOC', 'MISC')
('İzmir', 'ORG', 'MISC')
('Public', 'ORG', 'DEM')
('Prosecutor', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Swedish', 'ORG', 'DEM')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('policy', 'MISC', 'DEM')
('policy', 'MISC', 'DEM')
('L', 'ORG', 'LOC')
('L', 'ORG', 'LOC')
('L', 'ORG', 'LOC')
('L', 'ORG', 'LOC')
('L', 'ORG', 'LOC')
('L', 'ORG', 'LOC')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Polish', 'ORG', 'DEM')
('Polish', 'ORG', 'DEM')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Sąd', 'ORG', 'PERSON')
('Sąd', 'ORG', 'PERSON')
('Najwyższy', 'ORG', 'PERSON')
('Najwyższy', 'ORG', 'PERSON')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Nigerian', 'MISC', 'DEM')
('aviation', 'MISC', 'DEM')
('aviation', 'MISC', 'DEM')
('aviation', 'MISC', 'DEM')
('aviation', 'MISC', 'DEM')
('company', 'MISC', 'DEM')
('company', 'MISC', 'DEM')
('company', 'MISC', 'DEM')
('company', 'MISC', 'DEM')
('twenty', 'DEM', 'DATETIME')
('twenty', 'DEM', 'DATETIME')
('twenty', 'DEM', 'DATETIME')
('twenty', 'DEM', 'DATETIME')
('twenty', 'DEM', 'DATETIME')
('twenty', 'DEM', 'DATETIME')
('two', 'DEM', 'DATETIME')
('two', 'DEM', 'DATETIME')
('two', 'DEM', 'DATETIME')
('two', 'DEM', 'DATETIME')
('two', 'DEM', 'DATETIME')
('two', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
